Unnamed: 0,author_id,created_at,edit_history_tweet_ids,tweetid,message,retweet_count,reply_count,like_count,quote_count,profile_urls,user_username,user_name,user_ids,my_label,sentiment,trained_on,df_index,hashtag
0,1534939174440148994,2022-12-22 23:58:59+00:00,[1606076866296795138],1606076866296795138,RT @SympathischerB: Hi. Ich suche nach wie vor einen Cutter. https://t.co/lM8ZwA8lJA,2,0,0,0,https://pbs.twimg.com/profile_images/1579413954975211526/Ofj16ICg_normal.jpg,BrianBuweien,b,1534939174440148994,,,0.0,0,[]
1,2860691692,2022-12-22 23:57:09+00:00,[1606076405233565696],1606076405233565696,"@rosaIiesmith Ich auch also, Hi Baby.",0,1,1,0,https://pbs.twimg.com/profile_images/1588992389582131202/jXpCHeai_normal.jpg,taylordrewsmith,taylor,2860691692,,,0.0,1,[]
2,1358086871595810818,2022-12-22 23:56:23+00:00,[1606076211972775937],1606076211972775937,@Knatters1896 Hi. Da du Verbesserungsvorschläge wolltest: Dem Bild fehlt eine Caption. Blinde Menschen können den Tweet nicht verstehen. Du kannst den Post schnell löschen und mit einem Alt-Text neu posten. Danke!,0,0,1,0,https://pbs.twimg.com/profile_images/1529607938582712324/ivFY0izT_normal.jpg,CaptionClerk,🤖,1358086871595810818,,,0.0,2,[]
3,2989460383,2022-12-22 23:53:25+00:00,[1606075468423188480],1606075468423188480,@MichelleZariah Hi Michelle!,0,0,0,0,https://pbs.twimg.com/profile_images/1604219076255137799/brPN66Fh_normal.jpg,KevBuilds1,Its_me_Kevin,2989460383,,,0.0,3,[]
4,1533391000638726146,2022-12-22 23:51:18+00:00,[1606074935168086016],1606074935168086016,PFGEW h he was provided; and Tom hi #NFT https://t.co/TxQAkHwHjp,0,0,0,0,https://pbs.twimg.com/profile_images/1601126149375299587/GW2FUddG_normal.jpg,100rabhsuman99,百家乐/AG真人/开云体育/亚博app官网/万博/爱游戏/欧宝/华体会,1533391000638726146,,,0.0,4,['NFT']
5,3018533731,2022-12-22 23:50:47+00:00,[1606074805207592963],1606074805207592963,RT @mattgee: @NoFuTr hi fren!,1,0,0,0,https://pbs.twimg.com/profile_images/1606074387983380480/M0QWMP_J_normal.png,powerful_cats,𝙋𝙖𝙪𝙡🤞,3018533731,-1.0,,0.0,5,[]
6,1569269429682184194,2022-12-22 23:47:48+00:00,[1606074053307125761],1606074053307125761,Fig xgg xhxhxgc hi chc cb v GH gh,0,0,0,0,https://pbs.twimg.com/profile_images/1605532996508913666/nWUFUL_P_normal.jpg,Abdulla71127864,Rocking chair cushions Joshua Bassett Virginia uk,1569269429682184194,0.0,,0.0,6,[]
7,1352019499034185731,2022-12-22 23:47:13+00:00,[1606073905457770497],1606073905457770497,@youtooz hi plankton,0,0,1,0,https://pbs.twimg.com/profile_images/1418479925745491971/nCPZqduo_normal.jpg,avenodd,PG possum,1352019499034185731,0.0,,0.0,7,[]
8,1453208448796143619,2022-12-22 23:45:19+00:00,[1606073428632637440],1606073428632637440,@kazuhscra hi zhen !!!,0,0,0,0,https://pbs.twimg.com/profile_images/1605345042020827136/ONNNZK_0_normal.jpg,fr0gb00b1es,*✧ soup ☁️,1453208448796143619,2.0,,0.0,8,[]
9,1109997762089811968,2022-12-22 23:41:26+00:00,[1606072452986966017],1606072452986966017,"hoppfz ncle,"" called back Ralph, in his hi https://t.co/519JZSM1AW",0,0,0,0,https://pbs.twimg.com/profile_images/1596475600495005696/R6E3nJKK_normal.jpg,Tatiana19799878,nc开云体育/亚博体育/百家乐/AG真人/华体会/万博体育/欧宝体育/平博/AG真人/快三飞艇,1109997762089811968,,,0.0,9,[]
10,1529880860874375168,2022-12-22 23:38:24+00:00,[1606071686880714752],1606071686880714752,@matzebando @breezysin hi wie gehts,0,1,2,0,https://pbs.twimg.com/profile_images/1605588061550776325/Nt9P-0tk_normal.jpg,bip0Iar,sajka,1529880860874375168,,,0.0,10,[]
11,1547397590957920261,2022-12-22 23:34:53+00:00,[1606070804319416320],1606070804319416320,@aroaceIouie hi glenn quagmire,0,1,1,0,https://pbs.twimg.com/profile_images/1547398073881694209/H24mDgjY_normal.jpg,wor1dwid3,worldwide,1547397590957920261,,,0.0,11,[]
